precio,ubicacion,habitaciones,baños,parqueaderos,area,descripcion,tipo_propiedad,ciudad_final,precio_por_m2
16500000,"bosques de zuniga, portal, itagui",3.0,0.0,,1080.0,arrienda bodega sector aguacatala medellín cuenta área total 1 distribuidos tres pisos incluye área parqueo dos muelles carga tres baños ubicada vía principal hace ideal negocio,Bodega en arriendo,medellin,15277.777777777777
10000000,"vereda san jose, obrero, s3-de-10",3.0,,0.0,250.0,arrienda bodega rionegro arrienda bodega ubicada conjunto cerrado bodega 250 m ofrece espacio funcional seguro empresa cuenta area oficinas administracion permite mayor capacidad almacenamiento distribucion eficiente espacio ademas dispone vigilancia 247 control acceso vias internas cercania aeropuerto jose maria cordova facilita logistica distribucion ideal empresas buscan ubicacion estrategica entorno seguro organizado mas informacion comunicate gusto atenderemos,Bodega en arriendo,medellin,40000.0
24000000,"medellin, san diego, conquistadores",3.0,4.0,0.0,810.0,bodega sector industrial central 2 puertas camion area ofcina mezaninne almacenamiento pisos reforzados bahia exterior cerca av principal estacion metro bodega diponible arriendo,Bodega en arriendo,medellin,29629.62962962963
9500000,"villa del rio, venecia, . carvajal",3.0,3.0,,480.0,bodega anden parqueo externo de70 cuadrados porton doble altura luz trifasica oficinas avenidas cerca autop sur av boyaca 1ra mayo,Bodega en arriendo,bogota,19791.666666666668
39565500,"a.s.d., candelaria, centro",3.0,0.0,,2029.0,arrienda bodega parque industrial galapa parque ofrece soluciones ajustadas necesidades empresas comercio exterior punto estratégico conquistar mercados nacionales internacionales área aproximada de2029 mt2 componen recepción 4 oficinas sala espera cocineta zona labores batería baños 2 cubículos 1 baño social zona parqueo deposito 8 muelles estructura diseñada buena distribución áreas buenos modernos acabados cómodas vías acceso,Bodega en arriendo,bogota,19500.0
9180000,"centro, itagui, alcala",3.0,0.0,,275.0,arrienda local bodega naranjos piso cerámica luz led remodelado opción mezanine 3 baños cocina semintegral,Bodega en arriendo,medellin,33381.818181818184
17000000,"andalucia, cano, estrella",3.0,0.0,,678.0,bodega unidad cerrada caldas excelentes especificaciones cuenta altura muelle puerta camión energía trifásica oficinas administrativas,Bodega en arriendo,medellin,25073.746312684365
13000000,"simesa, conquistadores, san diego",3.0,,0.0,260.0,bodega alto nivel exclusivo barrio trinidad area total 260 m mas 40 m destinados oficinas equipada 3 banos disenada piso reforzado doble altura ideal tipo uso industrial gracias clasificacion alta mixtura cuenta amplia puerta camiones encuentra zona facil acceso excelentes vias cercania rutas transporte publico opcion perfecta cualquier operacion industrial logistica contactanos mas informacion descubre potencial,Bodega en arriendo,bogota,50000.0
4900000,"lago gaitan, antiguo country, quinta camacho",3.0,,0.0,210.0,edificación tres pisos bodega 1re piso oficinas piso 2 y3 alcázares área terreno frente fondo construido altura primer piso 3 ubicada calle 72 carrera 30 pocos pasos estación transmilenio av chile,Bodega en arriendo,bogota,23333.333333333332
28000000,"candelaria, san diego, conquistadores",3.0,0.0,,639.0,bodega ubicada zona céntrica medellín cuenta piso concreto buena resistencia energía monofásica puerta camión bodega vía alto flujo vehicular sector comercial cerca transporte público valor canon mas iva,Bodega en arriendo,medellin,43818.46635367762
18000000,"candelaria, simesa, conquistadores",4.0,0.0,,550.0,bodega comercial arriendo medellín vías principales área aproximada dos niveles cuenta zona descargue puerta camión 5m amplia vitrina comercial mezzanine oficinas 4 baños cocineta pisos concreto cerámica,Bodega en arriendo,medellin,32727.272727272728
7500000,"centro, rionegro, santa ana",4.0,1.0,0.0,220.0,bodega oriente antioqueño área total 220 metros 160 bodega 60 oficina cuenta 2 baños bodega oficinas mas cocineta cómodas vías acceso ubicada unidad cerrada vigilancia 24 horas zona industrial bodega ideal almacenamiento distribución excelente ubicación oriente antioqueño,Bodega en arriendo,medellin,34090.90909090909
45000000,"ciudad jardin, pastoral social, nuevo horizonte",4.0,0.0,,2000.0,arriendavende bodega parque industrial suroccidente barranquilla ubicado sector circunvalar parque ofrece soluciones ajustadas necesidades empresas comercio exterior punto estratégico conquistar mercados nacionales internacionales bodega cuenta 2 distribuidos siguiente manera 1 área almacenamiento amplias oficinas baños auxiliares casino red incendio piso 10tonmt2 zona parqueo adicional cuentan patio maniobra 3 muelles carga niveladoras 1 rampa estructura diseñada buena distribución áreas buenos modernos acabados cómodas vías acceso,Bodega en arriendo,pasto,22500.0
9500000,"centro, rionegro, santa ana",4.0,1.0,0.0,310.0,bodega arriendo cerca aeropuerto rionegro bodega cuenta energía trifásica piso concreto reforzado vigilada monitoreado 24 horas ideal almacenamiento liviano pesado empresas logística,Bodega en arriendo,medellin,30645.16129032258
9000000,"entre amigos, vegas de doctora, sabaneta",4.0,1.0,0.0,78.87,bodega arriendo sabaneta sector naranjo excelente bodega 312 mtrs2 construidos distribuidos 4 baños parqueadero puerta camión antejardín energía trifásica 40 kva excelente ubicación cómodas rutas acceso codigo,Bodega en arriendo,medellin,114111.82959300114
12000000,"san isidro, manga, sector nuevo oriente",4.0,0.0,,500.0,,Bodega en arriendo,bogota,24000.0
8000000,"alejandria, patio bonito, aguacatala",4.0,2.0,1.0,400.0,codigo 44710308 bodegaarriendoguayabal ubicacion cerca avenida guayabal puente 4 sur empresa noel confenalco guayabal avenida 80 ruta buses guayabal circular bodega 2 piso 400 metros 3 baños cocineta ascensor carga piso concreto reforzado parqueadero codigo 44710308 eduars cortes,Bodega en arriendo,desconocida,
13500000,"centro, rionegro, santa ana",4.0,1.0,0.0,405.0,bodega arriendo cerca aeropuerto rionegro bodega cuenta energía trifásica piso concreto reforzado vigilada monitoreado 24 horas ideal almacenamiento liviano pesado empresas logística,Bodega en arriendo,medellin,33333.333333333336
14000000,"centro, rionegro, santa ana",4.0,2.0,0.0,420.0,arrienda bodega cerca aeropuerto bodega unidad cerrada siguientes especificaciones puerta camión piso reforzado 11 metros altura energía trifásica 112 kva unidad cerrada,Bodega en arriendo,medellin,33333.333333333336
55800000,"porvenir, rionegro, santa ana",4.0,4.0,0.0,1923.0,bodega arriendo rionegro aeropuerto zona franca construidos 3 muelles puerta camion 10 m altura energia trifasica 45 kwa piso concreto red incendios 4 parqueaderos 4 bañoscocineta contacto juan cardona,Bodega en arriendo,medellin,29017.160686427458
50875000,"simon bolivar sb (centro), guasimalito, azulita",4.0,0.0,1.0,2034.0,bodega arriendo bello parque empresarial nortiko área 203496 distribuidos así 1 piso 167835 área mezanine 35661 energía 75 kva capacidad piso 2 toneladas metro cuadrado portería 247 4 baños puerta camión piso duro reforzado parqueadero visitantes,Bodega en arriendo,medellin,25012.291052114062
19496000,"soledad real, centro plaza, soledad",4.0,1.0,,1146.0,parque industrial americas arriendo bodega 203204 1 aprox valor 17000 iva ubicado calle 30 empalma carretera oriental comunica barranquilla ciudades importantes interior país arriendo 19496000 iva área total 1146 altura 12 m centro 75 hombros resistencia 35 ton 2 muelles anchos mayores 4m cada baños oficinas baños operarios sspp energía agua independientes oficina 2 pisos vías circulación concreto ancho 7m 10m actividades permitidas pot industria tipo 4 almacenamiento industria tipo 3 bajo potencial contaminante industria tipo 2 medio potencial contaminante comercio,Bodega en arriendo,barranquilla,17012.216404886563
70000000,"centro fontibon, campo alegre, villemar fontibon",4.0,0.0,,8000.0,bodega industrial doble altura dos areas bodegaje total área oficinas baterías baños mas amplia zona patio dedicada muelles cargue descargue patio maniobras parqueo vehículos vías acceso calle 13 av esperanza,Bodega en arriendo,bogota,8750.0
13000000,"entre amigos, calle larga, ancon",4.0,5.0,1.0,510.0,bodega independiente arriendo cerca estación metro vía principal parques servicios complementarios piso concreto 4 espacios dos niveles baños cocineta cableado red techo cielo raso transformador zona carga malacate puerta camión área oficina parqueaderos área descubierta inmuebles sujetos verificación disponibilidad,Bodega en arriendo,bogota,25490.196078431374
15600000,"girardota, aurelio mejia, a.s.d.",4.0,2.0,,600.0,excelente bodega arriendo inmejorable ubicacion area metropolitana brinda posicion privilegiada negocio sector metalmecanica sector automotriz almacenaje produccion cuenta energia trifasica 30kva piso reforzado puerta camion muelle carga hace ideal amplia variedad actividades comerciales industriales disfrute tranquilidad inmejorable zona norte area metropolitana sumado dentro centro industrial cualquier negocio requiera espacio amplio seguro bien ubicado canon iva admon contactenos hoy mismo programar visita conocer mas bodega excepcional,Bodega en arriendo,medellin,26000.0
29000000,"quinta paredes, ricaurte, liston",4.0,0.0,,1460.0,bodega ubicada sector industrial paloquemao área construida 1460 metros distribuidos 830 bodega primer nivel 530 bodega segundo piso 100 metros oficina cuenta ascensor carga capacidad 250 kgs portón acceso doble altura disponibilidad inmediata,Bodega en arriendo,desconocida,19863.013698630137
9000000,"alejandria, patio bonito, santa maria de angeles",4.0,3.0,1.0,280.0,bodega arriendo cerca estacion metro supermercados vias principales restaurantes rutas transporte publico servicios complementarios piso baldosa 4 espacios 4 niveles baños cocineta piso reforzado 4 toneladas energia trifasica kva 25 altura interna 280m area oficinas parqueaderos paralelos area descubierta cuenta vigilancia 24 hrs circuito cerrado tv inmuebles sujetos verificación disponibilidad,Bodega en arriendo,desconocida,32142.85714285714
36500000,"zona centro, bosques de zuniga, santa maria de angeles",4.0,0.0,,1350.0,bodega alquiler itagui cuenta espacio ideal fabricacion almacenamiento ó empresas grandes código,Bodega en arriendo,medellin,27037.037037037036
23000000,"candelaria, simesa, conquistadores",4.0,,0.0,735.0,bodega ubicada perpetuo socorro cuenta amplio espacio ideal diversas necesidades almacenamiento actividades comerciales diseno funcional permite distribucion eficiente espacio facilitando acceso organizacion mercancias ademas ubicacion estrategica perpetuo socorro ofrece excelentes conexiones transporte convierte opcion atractiva empresas buscan optimizar operaciones logisticas caracteristicas aseguran seguridad comodidad bodega inversion valiosa cualquier negocio canon 23000000 iva 4370000,Bodega en arriendo,bogota,31292.517006802722
38000000,"obrero, vereda cimarronas, belchite",4.0,,0.0,1208.22,arrienda bodega rionegro arrienda excelente bodega estrenar ubicada zonas mayor crecimiento desarrollo oriente antioqueno bodega ofrece espacio ideal almacenamiento logistica industria liviana restaurantes etc excelente conectividad vias principales cercania aeropuerto jose maria cordova facil acceso transporte carga area 1 repartidos 2 niveles parqueaderos energia 75kva ideal buscando mas informacion comunicate gusto atenderemos,Bodega en arriendo,medellin,31451.225770141198
10000000,"centro, rosario, chiquinquira",5.0,0.0,,1000.0,descubre impresionante bodega ubicada zona estratégica ciudad espacio lugar ideal negocio ubicada via principal cerca zona franca barranquilla cuenta oficinas administrativas 200 metros energía trifásica capacidad 120 kva punto instalaciones modernas seguras garantizan ambiente óptimo almacenamiento mercancías pierdas oportunidad adquirir único adapta necesidades comerciales contáctanos información canon iva • altura bodega 13 metros piso alta resistencia,Bodega en arriendo,barranquilla,10000.0
60000000,"poblado, palenque, giron",5.0,,0.0,2400.0,,Bodega en arriendo,medellin,25000.0
14000000,"laureles, rosales, acacias",5.0,0.0,,650.0,bodega ubicada tercer piso sector comercial buenas vías circulación vehicular transporte público espacio cuenta 4 cabinas baño balcón buena ventilación natural piso cerámica cerca centros comerciales colegios universidades valor canon iva,Bodega en arriendo,desconocida,21538.46153846154
36500000,"zona centro, bosques de zuniga, santa maria de angeles",5.0,,0.0,1350.0,bodega ubicada zona industrial capicentro itagui pocos metros autopista sur estrategica ubicacion hace facil acceso transporte distribucion destaca gran altura amplios espacios ideales almacenamiento actividades industriales perfecta empresas buscan operatividad comodidad visibilidad zonas mas dinamicas area metropolitana canon 36500000 iva 6935000 total 43435000,Bodega en arriendo,medellin,27037.037037037036
